turn,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score,abs_nodes_explored,abs_links_explored
0,0.19607843137254902,0.17889087656529518,1.0,1.0,1,1
1,0.7843137254901961,0.5366726296958855,1.0,0.6666666666666666,4,3
2,1.5686274509803921,1.2522361359570662,0.8,0.5714285714285714,8,7
3,2.549019607843137,2.146690518783542,0.625,0.4166666666666667,13,12
4,3.7254901960784315,3.2200357781753133,0.5454545454545454,0.4,19,18
5,4.705882352941177,4.114490161001789,0.38461538461538464,0.2777777777777778,24,23
6,5.490196078431373,4.83005366726297,0.26666666666666666,0.19047619047619047,28,27
7,6.2745098039215685,5.545617173524151,0.23529411764705882,0.17391304347826086,32,31
8,6.862745098039216,6.082289803220036,0.16666666666666666,0.12,35,34
9,7.450980392156863,6.976744186046512,0.16666666666666666,0.19230769230769232,38,39
10,8.03921568627451,7.5134168157423975,0.15789473684210525,0.10714285714285714,41,42
11,8.235294117647058,7.8711985688729875,0.05555555555555555,0.07142857142857142,42,44
12,8.431372549019608,8.050089445438283,0.05263157894736842,0.03333333333333333,43,45
13,8.823529411764707,8.407871198568873,0.1111111111111111,0.06666666666666667,45,47
14,9.215686274509805,8.765652951699463,0.10526315789473684,0.06451612903225806,47,49
15,9.607843137254903,9.123434704830053,0.1111111111111111,0.06451612903225806,49,51
16,9.803921568627452,9.481216457960643,0.05263157894736842,0.0625,50,53
17,10.0,9.66010733452594,0.05263157894736842,0.03225806451612903,51,54
18,10.196078431372548,9.838998211091235,0.05,0.03125,52,55
19,10.392156862745098,10.01788908765653,0.05,0.03225806451612903,53,56
20,10.588235294117647,10.196779964221825,0.047619047619047616,0.03125,54,57
21,10.784313725490197,10.37567084078712,0.047619047619047616,0.03333333333333333,55,58
22,10.980392156862745,10.554561717352415,0.045454545454545456,0.03225806451612903,56,59
23,11.372549019607844,10.912343470483005,0.09523809523809523,0.06666666666666667,58,61
24,11.76470588235294,11.449016100178891,0.08695652173913043,0.1,60,64
25,11.96078431372549,11.627906976744185,0.05,0.03333333333333333,61,65
26,12.352941176470589,11.985688729874775,0.09090909090909091,0.06666666666666667,63,67
27,12.549019607843137,12.343470483005367,0.05,0.06666666666666667,64,69
28,12.745098039215685,12.701252236135957,0.045454545454545456,0.06666666666666667,65,71
29,13.137254901960786,13.059033989266547,0.09090909090909091,0.06451612903225806,67,73
30,13.529411764705882,13.595706618962433,0.08695652173913043,0.1,69,76
31,13.529411764705882,13.774597495527727,0.0,0.03125,69,77
32,13.529411764705882,13.774597495527727,0.0,0.0,69,77
33,13.529411764705882,13.953488372093023,0.0,0.030303030303030304,69,78
34,13.529411764705882,14.132379248658319,0.0,0.030303030303030304,69,79
35,13.529411764705882,14.132379248658319,0.0,0.0,69,79
36,13.529411764705882,14.132379248658319,0.0,0.0,69,79
37,13.725490196078432,14.311270125223613,0.05,0.034482758620689655,70,80
38,13.92156862745098,14.490161001788909,0.045454545454545456,0.03333333333333333,71,81
39,14.117647058823529,14.669051878354203,0.047619047619047616,0.034482758620689655,72,82
40,14.313725490196077,14.847942754919499,0.045454545454545456,0.03571428571428571,73,83
41,14.50980392156863,15.026833631484795,0.047619047619047616,0.037037037037037035,74,84
42,14.705882352941178,15.20572450805009,0.043478260869565216,0.03571428571428571,75,85
43,14.705882352941178,15.20572450805009,0.0,0.0,75,85
44,14.705882352941178,15.384615384615385,0.0,0.034482758620689655,75,86
45,14.705882352941178,15.384615384615385,0.0,0.0,75,86
46,15.098039215686274,15.742397137745975,0.09090909090909091,0.06896551724137931,77,88
47,15.490196078431373,16.100178890876567,0.09090909090909091,0.07142857142857142,79,90
48,15.88235294117647,16.457960644007155,0.08695652173913043,0.07142857142857142,81,92
49,16.274509803921568,16.815742397137747,0.09090909090909091,0.06896551724137931,83,94
50,16.666666666666664,17.173524150268335,0.09090909090909091,0.06896551724137931,85,96
51,16.862745098039216,17.531305903398927,0.047619047619047616,0.07142857142857142,86,98
52,17.058823529411764,17.71019677996422,0.045454545454545456,0.034482758620689655,87,99
53,17.45098039215686,18.067978533094813,0.09090909090909091,0.06896551724137931,89,101
54,17.84313725490196,18.6046511627907,0.09090909090909091,0.10344827586206896,91,104
55,18.03921568627451,18.783542039355993,0.05,0.034482758620689655,92,105
56,18.43137254901961,19.141323792486585,0.09090909090909091,0.07142857142857142,94,107
57,18.823529411764707,19.499105545617173,0.09523809523809523,0.06896551724137931,96,109
58,19.019607843137255,19.856887298747765,0.043478260869565216,0.06896551724137931,97,111
59,19.411764705882355,20.214669051878353,0.09523809523809523,0.06896551724137931,99,113
60,20.0,20.75134168157424,0.14285714285714285,0.10344827586206896,102,116
61,20.392156862745097,21.10912343470483,0.09523809523809523,0.07142857142857142,104,118
62,20.784313725490197,21.46690518783542,0.08695652173913043,0.07142857142857142,106,120
63,21.372549019607842,22.003577817531305,0.13636363636363635,0.10714285714285714,109,123
64,21.764705882352942,22.361359570661897,0.09090909090909091,0.07142857142857142,111,125
65,21.96078431372549,22.54025044722719,0.047619047619047616,0.03571428571428571,112,126
66,22.54901960784314,23.076923076923077,0.13636363636363635,0.10714285714285714,115,129
67,23.137254901960784,23.613595706618963,0.13636363636363635,0.10344827586206896,118,132
68,23.72549019607843,24.15026833631485,0.13043478260869565,0.10344827586206896,121,135
69,24.313725490196077,24.686940966010734,0.14285714285714285,0.10344827586206896,124,138
70,24.901960784313726,25.223613595706617,0.13636363636363635,0.10344827586206896,127,141
71,25.49019607843137,25.760286225402506,0.13636363636363635,0.1,130,144
72,25.882352941176475,26.118067978533094,0.08695652173913043,0.06666666666666667,132,146
73,26.078431372549023,26.29695885509839,0.045454545454545456,0.03333333333333333,133,147
74,26.47058823529412,26.654740608228984,0.09090909090909091,0.06896551724137931,135,149
75,27.058823529411764,27.191413237924866,0.13636363636363635,0.10714285714285714,138,152
76,27.450980392156865,27.549194991055455,0.09090909090909091,0.06896551724137931,140,154
77,28.03921568627451,28.085867620751344,0.14285714285714285,0.10344827586206896,143,157
78,28.627450980392155,28.622540250447226,0.13043478260869565,0.10714285714285714,146,160
79,29.215686274509807,29.159212880143116,0.13636363636363635,0.10344827586206896,149,163
80,29.80392156862745,29.695885509838998,0.13636363636363635,0.10344827586206896,152,166
81,30.19607843137255,30.05366726296959,0.09090909090909091,0.07142857142857142,154,168
82,30.784313725490197,30.590339892665476,0.13636363636363635,0.10714285714285714,157,171
83,31.372549019607842,31.12701252236136,0.13636363636363635,0.10714285714285714,160,174
84,31.76470588235294,31.48479427549195,0.09090909090909091,0.07142857142857142,162,176
85,31.960784313725487,31.84257602862254,0.045454545454545456,0.07142857142857142,163,178
86,32.35294117647059,32.200357781753134,0.09090909090909091,0.07142857142857142,165,180
87,32.549019607843135,32.55813953488372,0.045454545454545456,0.07142857142857142,166,182
88,32.94117647058823,32.91592128801431,0.09090909090909091,0.07142857142857142,168,184
89,33.33333333333333,33.273703041144906,0.09090909090909091,0.07142857142857142,170,186
90,33.72549019607843,33.810375670840784,0.09090909090909091,0.10714285714285714,172,189
91,34.11764705882353,34.16815742397138,0.09090909090909091,0.06896551724137931,174,191
92,34.31372549019608,34.52593917710197,0.043478260869565216,0.06896551724137931,175,193
93,34.509803921568626,34.704830053667266,0.045454545454545456,0.034482758620689655,176,194
94,34.90196078431372,35.062611806797854,0.09523809523809523,0.06896551724137931,178,196
95,34.90196078431372,35.062611806797854,0.0,0.0,178,196
96,35.09803921568627,35.241502683363144,0.043478260869565216,0.034482758620689655,179,197
97,35.490196078431374,35.59928443649374,0.09090909090909091,0.06666666666666667,181,199
98,35.88235294117647,35.95706618962433,0.09090909090909091,0.06896551724137931,183,201
99,36.27450980392157,36.314847942754916,0.09090909090909091,0.06896551724137931,185,203
