turn,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,0.02979737783075089,0.02610966057441253,1.0,1.0
1,0.05959475566150178,0.05221932114882506,1.0,1.0
2,0.08939213349225268,0.0783289817232376,1.0,1.0
3,0.11918951132300357,0.10443864229765012,1.0,1.0
4,0.14898688915375446,0.13054830287206268,1.0,1.0
5,0.14898688915375446,0.13054830287206268,0.0,0.0
6,0.17878426698450536,0.1566579634464752,1.0,1.0
7,0.20858164481525626,0.18276762402088773,1.0,1.0
8,0.23837902264600713,0.20887728459530025,1.0,1.0
9,0.23837902264600713,0.20887728459530025,0.0,0.0
10,0.26817640047675806,0.2349869451697128,1.0,1.0
11,0.29797377830750893,0.26109660574412535,1.0,1.0
12,0.32777115613825986,0.28720626631853785,1.0,1.0
13,0.3575685339690107,0.3133159268929504,1.0,1.0
14,0.3873659117997616,0.3394255874673629,1.0,1.0
15,0.4171632896305125,0.36553524804177545,1.0,1.0
16,0.4469606674612634,0.39164490861618795,1.0,1.0
17,0.47675804529201427,0.4177545691906005,1.0,1.0
18,0.5065554231227652,0.44386422976501305,1.0,1.0
19,0.5363528009535161,0.4699738903394256,1.0,1.0
20,0.566150178784267,0.4960835509138381,1.0,1.0
21,0.5959475566150179,0.5221932114882507,1.0,1.0
22,0.6257449344457688,0.5483028720626633,1.0,1.0
23,0.6257449344457688,0.5744125326370757,0.0,1.0
24,0.6257449344457688,0.5744125326370757,0.0,0.0
25,0.6257449344457688,0.5744125326370757,0.0,0.0
26,0.6257449344457688,0.5744125326370757,0.0,0.0
27,0.6257449344457688,0.5744125326370757,0.0,0.0
28,0.6257449344457688,0.5744125326370757,0.0,0.0
29,0.6555423122765197,0.5744125326370757,1.0,0.0
30,0.6555423122765197,0.5744125326370757,0.0,0.0
31,0.6555423122765197,0.5744125326370757,0.0,0.0
32,0.6555423122765197,0.5744125326370757,0.0,0.0
33,0.6555423122765197,0.5744125326370757,0.0,0.0
34,0.6555423122765197,0.5744125326370757,0.0,0.0
35,0.6555423122765197,0.5744125326370757,0.0,0.0
36,0.6555423122765197,0.5744125326370757,0.0,0.0
37,0.6555423122765197,0.5744125326370757,0.0,0.0
38,0.6555423122765197,0.5744125326370757,0.0,0.0
39,0.6555423122765197,0.5744125326370757,0.0,0.0
40,0.6555423122765197,0.5744125326370757,0.0,0.0
41,0.6555423122765197,0.5744125326370757,0.0,0.0
42,0.6555423122765197,0.5744125326370757,0.0,0.0
43,0.6555423122765197,0.5744125326370757,0.0,0.0
44,0.6555423122765197,0.5744125326370757,0.0,0.0
45,0.6555423122765197,0.5744125326370757,0.0,0.0
46,0.6555423122765197,0.5744125326370757,0.0,0.0
47,0.6555423122765197,0.5744125326370757,0.0,0.0
48,0.6555423122765197,0.5744125326370757,0.0,0.0
49,0.6555423122765197,0.5744125326370757,0.0,0.0
50,0.6555423122765197,0.5744125326370757,0.0,0.0
51,0.6555423122765197,0.5744125326370757,0.0,0.0
52,0.6555423122765197,0.5744125326370757,0.0,0.0
53,0.6555423122765197,0.5744125326370757,0.0,0.0
54,0.6555423122765197,0.5744125326370757,0.0,0.0
55,0.6555423122765197,0.5744125326370757,0.0,0.0
56,0.6555423122765197,0.5744125326370757,0.0,0.0
57,0.6555423122765197,0.5744125326370757,0.0,0.0
58,0.6555423122765197,0.5744125326370757,0.0,0.0
59,0.6555423122765197,0.5744125326370757,0.0,0.0
