turn,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,0.19607843137254902,0.17889087656529518,1.0,1.0
1,0.5882352941176471,0.35778175313059035,1.0,0.5
2,0.7843137254901961,0.5366726296958855,0.5,0.3333333333333333
3,1.1764705882352942,0.8944543828264758,0.5,0.4
4,1.7647058823529411,1.4311270125223614,0.6,0.42857142857142855
5,2.3529411764705883,1.9677996422182469,0.42857142857142855,0.375
6,3.1372549019607843,2.862254025044723,0.4444444444444444,0.5
7,3.5294117647058822,3.3989266547406083,0.2,0.3333333333333333
8,4.117647058823529,3.9355992844364938,0.3333333333333333,0.3333333333333333
9,4.313725490196078,4.293381037567084,0.1111111111111111,0.2222222222222222
10,4.705882352941177,4.651162790697675,0.2222222222222222,0.2222222222222222
11,5.490196078431373,5.366726296958855,0.4,0.4
12,6.2745098039215685,6.082289803220036,0.4,0.4
13,6.862745098039216,6.797853309481217,0.3333333333333333,0.4
14,7.254901960784315,7.155635062611807,0.25,0.2
15,7.647058823529412,7.6923076923076925,0.25,0.3
16,8.235294117647058,8.228980322003578,0.375,0.3
17,9.019607843137255,8.94454382826476,0.4,0.4
18,9.411764705882353,9.66010733452594,0.2,0.4
19,9.607843137254903,9.838998211091235,0.1,0.1111111111111111
20,10.196078431372548,10.37567084078712,0.3,0.3333333333333333
21,10.784313725490197,10.912343470483005,0.3,0.3
22,11.176470588235295,11.449016100178891,0.2,0.3
23,11.372549019607844,11.627906976744185,0.1,0.1
24,11.96078431372549,12.164579606440071,0.3,0.3
25,12.352941176470589,12.701252236135957,0.2,0.3
26,12.549019607843137,12.880143112701253,0.1111111111111111,0.1
27,12.941176470588237,13.237924865831843,0.2222222222222222,0.2
28,13.529411764705882,13.774597495527727,0.3333333333333333,0.3
29,13.92156862745098,14.132379248658319,0.2,0.2
30,14.117647058823529,14.311270125223613,0.1111111111111111,0.1
31,14.313725490196077,14.669051878354203,0.1,0.2
32,14.705882352941178,15.026833631484795,0.2,0.2
33,15.294117647058824,15.56350626118068,0.3,0.3
34,15.686274509803921,15.92128801431127,0.2,0.2
35,16.07843137254902,16.27906976744186,0.2,0.2
36,16.470588235294116,16.636851520572453,0.2,0.2
37,17.254901960784313,17.352415026833633,0.4,0.4
38,17.647058823529413,17.71019677996422,0.2222222222222222,0.2
39,18.03921568627451,18.246869409660107,0.2222222222222222,0.3
40,18.43137254901961,18.6046511627907,0.2222222222222222,0.2
41,19.019607843137255,19.32021466905188,0.3,0.4
42,19.411764705882355,19.67799642218247,0.2,0.2
43,19.80392156862745,20.03577817531306,0.2,0.2
44,20.0,20.214669051878353,0.1,0.1
45,20.19607843137255,20.39355992844365,0.1,0.1111111111111111
46,20.392156862745097,20.572450805008945,0.1,0.125
47,20.392156862745097,20.572450805008945,0.0,0.0
48,20.588235294117645,20.930232558139537,0.1,0.2
49,20.784313725490197,21.10912343470483,0.1,0.1
50,20.980392156862745,21.288014311270125,0.1111111111111111,0.1
51,21.372549019607842,21.645796064400717,0.2222222222222222,0.2
52,21.568627450980394,21.82468694096601,0.1111111111111111,0.1
53,21.764705882352942,22.003577817531305,0.1,0.1111111111111111
54,21.96078431372549,22.182468694096602,0.1,0.1
55,22.15686274509804,22.361359570661897,0.1,0.1111111111111111
56,22.35294117647059,22.54025044722719,0.1,0.1111111111111111
57,22.745098039215687,22.898032200357783,0.2,0.2
58,22.745098039215687,23.076923076923077,0.0,0.1
59,22.941176470588236,23.25581395348837,0.1,0.1
60,23.137254901960784,23.43470483005367,0.1,0.1
61,23.333333333333332,23.792486583184257,0.1111111111111111,0.2
62,23.52941176470588,23.97137745974955,0.1111111111111111,0.1
63,23.72549019607843,24.15026833631485,0.1111111111111111,0.1
64,23.92156862745098,24.329159212880143,0.1111111111111111,0.1
65,24.313725490196077,24.686940966010734,0.2,0.2
66,24.509803921568626,24.86583184257603,0.1,0.1
67,24.705882352941178,25.044722719141323,0.1,0.1
68,24.705882352941178,25.044722719141323,0.0,0.0
69,24.901960784313726,25.223613595706617,0.1,0.1
70,25.098039215686274,25.402504472271914,0.1111111111111111,0.1
71,25.294117647058822,25.581395348837212,0.1,0.1
72,25.49019607843137,25.760286225402506,0.1,0.1
73,25.68627450980392,25.939177101967797,0.1,0.1
74,26.078431372549023,26.29695885509839,0.2222222222222222,0.2
75,26.27450980392157,26.475849731663686,0.1111111111111111,0.1
76,26.47058823529412,26.654740608228984,0.1111111111111111,0.1
77,26.862745098039216,27.01252236135957,0.2,0.2
78,26.862745098039216,27.01252236135957,0.0,0.0
79,27.058823529411764,27.191413237924866,0.1,0.1
80,27.058823529411764,27.191413237924866,0.0,0.0
81,27.058823529411764,27.191413237924866,0.0,0.0
82,27.450980392156865,27.549194991055455,0.2,0.2
83,27.647058823529413,27.72808586762075,0.1,0.1
84,27.84313725490196,27.906976744186046,0.1,0.1
85,28.03921568627451,28.085867620751344,0.1,0.1
86,28.431372549019606,28.44364937388193,0.25,0.2
87,28.823529411764703,28.80143112701252,0.2222222222222222,0.2
88,29.01960784313726,28.980322003577818,0.1111111111111111,0.1
89,29.411764705882355,29.338103756708406,0.2,0.2
90,29.80392156862745,29.695885509838998,0.2,0.2
91,30.19607843137255,30.05366726296959,0.2,0.2
92,30.58823529411765,30.41144901610018,0.2222222222222222,0.2
93,30.980392156862745,30.76923076923077,0.2222222222222222,0.2
94,31.372549019607842,31.12701252236136,0.2222222222222222,0.2
95,31.56862745098039,31.305903398926656,0.1,0.1
96,31.960784313725487,31.663685152057248,0.2,0.2
97,32.35294117647059,32.021466905187836,0.2,0.2
98,32.549019607843135,32.379248658318424,0.1111111111111111,0.2
99,32.549019607843135,32.379248658318424,0.0,0.0
