turn,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,0.02979737783075089,0.02610966057441253,1.0,1.0
1,0.11918951132300357,0.0783289817232376,1.0,0.6666666666666666
2,0.17878426698450536,0.13054830287206268,0.6666666666666666,0.5
3,0.29797377830750893,0.2349869451697128,0.6666666666666666,0.5714285714285714
4,0.4469606674612634,0.36553524804177545,0.625,0.5555555555555556
5,0.5959475566150179,0.4960835509138381,0.5,0.5
6,0.7449344457687723,0.6266318537859008,0.5,0.5
7,0.834326579261025,0.7310704960835509,0.3,0.4
8,0.9535160905840285,0.835509138381201,0.4,0.4444444444444444
9,1.0131108462455305,0.9138381201044387,0.2,0.3333333333333333
10,1.0727056019070322,0.9660574412532636,0.2,0.25
11,1.132300357568534,1.0182767624020888,0.2,0.2
12,1.1918951132300357,1.0704960835509139,0.2,0.2
13,1.2514898688915377,1.1227154046997387,0.2222222222222222,0.2
14,1.3110846245530394,1.1749347258485638,0.2222222222222222,0.2
15,1.3706793802145412,1.2271540469973892,0.25,0.2
16,1.400476758045292,1.2532637075718016,0.1,0.1
17,1.4600715137067939,1.3054830287206265,0.2222222222222222,0.2
18,1.4898688915375446,1.3577023498694516,0.1111111111111111,0.2
19,1.4898688915375446,1.3577023498694516,0.0,0.0
20,1.5196662693682956,1.3838120104438643,0.1,0.1
21,1.5494636471990464,1.4099216710182767,0.1,0.1
22,1.5792610250297976,1.4360313315926894,0.1111111111111111,0.1111111111111111
23,1.6090584028605484,1.4621409921671018,0.1,0.1111111111111111
24,1.6388557806912993,1.4882506527415142,0.1,0.1111111111111111
25,1.6388557806912993,1.4882506527415142,0.0,0.0
26,1.66865315852205,1.514360313315927,0.1111111111111111,0.1
27,1.7282479141835518,1.5665796344647518,0.2,0.2
28,1.7580452920143028,1.6449086161879896,0.125,0.3
29,1.7878426698450536,1.671018276762402,0.1111111111111111,0.1
30,1.8474374255065553,1.723237597911227,0.25,0.2
31,1.8772348033373063,1.7493472584856395,0.1,0.1
32,1.907032181168057,1.7754569190600522,0.1,0.1
33,1.907032181168057,1.7754569190600522,0.0,0.0
34,1.936829558998808,1.8276762402088773,0.1,0.2
35,1.936829558998808,1.8276762402088773,0.0,0.0
36,1.9666269368295588,1.8537859007832898,0.1111111111111111,0.1
37,1.9964243146603098,1.8798955613577024,0.1111111111111111,0.1
38,2.026221692491061,1.9060052219321149,0.1,0.1
39,2.026221692491061,1.9321148825065273,0.0,0.1
40,2.0858164481525625,1.9843342036553524,0.2,0.2
41,2.1156138259833135,2.010443864229765,0.1111111111111111,0.1
42,2.1454112038140645,2.0365535248041775,0.1,0.1
43,2.1752085816448155,2.088772845953003,0.1,0.2
44,2.205005959475566,2.114882506527415,0.1111111111111111,0.1111111111111111
45,2.264600715137068,2.16710182767624,0.2,0.2
46,2.3241954707985695,2.219321148825065,0.2,0.2
47,2.3539928486293205,2.2454308093994775,0.1111111111111111,0.1
48,2.4135876042908224,2.297650130548303,0.2,0.2222222222222222
49,2.4731823599523244,2.3498694516971277,0.2,0.2
50,2.532777115613826,2.402088772845953,0.2222222222222222,0.2222222222222222
51,2.622169249106079,2.4804177545691903,0.3,0.3
52,2.6817640047675804,2.5587467362924285,0.2,0.3
53,2.7413587604290823,2.610966057441253,0.2,0.2
54,2.830750893921335,2.6892950391644908,0.3,0.3
55,2.9201430274135878,2.7676240208877285,0.3,0.3
56,3.0095351609058403,2.845953002610966,0.3333333333333333,0.3
57,3.0393325387365913,2.9242819843342036,0.1111111111111111,0.3
58,3.0691299165673422,2.950391644908616,0.125,0.1
59,3.128724672228844,3.0026109660574414,0.2,0.2
60,3.188319427890346,3.0548302872062663,0.2,0.2
61,3.2479141835518477,3.107049608355091,0.2,0.2
62,3.307508939213349,3.1592689295039165,0.2,0.2
63,3.367103694874851,3.2114882506527413,0.2,0.2
64,3.426698450536353,3.263707571801567,0.2,0.2
65,3.4862932061978547,3.3159268929503916,0.2,0.2
66,3.545887961859356,3.3681462140992164,0.2,0.2
67,3.575685339690107,3.4203655352480418,0.1,0.2
68,3.605482717520858,3.446475195822454,0.125,0.1
69,3.66507747318236,3.498694516971279,0.2,0.2
70,3.7246722288438616,3.5509138381201044,0.2,0.2
71,3.7544696066746126,3.6031331592689293,0.1111111111111111,0.2222222222222222
72,3.784266984505363,3.6292428198433417,0.1,0.1
73,3.814064362336114,3.6553524804177546,0.1,0.1
74,3.843861740166865,3.681462140992167,0.1111111111111111,0.1
75,3.873659117997616,3.7075718015665795,0.1,0.1
