turn,pct_explored,novelty_score
0,1.0309278350515463,1.0
1,4.123711340206185,1.0
2,5.154639175257731,0.5
3,7.216494845360824,0.4
4,10.309278350515463,0.6
5,11.34020618556701,0.16666666666666666
6,12.371134020618557,0.16666666666666666
7,14.432989690721648,0.2857142857142857
8,16.49484536082474,0.2857142857142857
9,18.556701030927837,0.2222222222222222
10,19.587628865979383,0.125
11,21.649484536082475,0.2222222222222222
12,23.711340206185564,0.2857142857142857
13,25.773195876288657,0.25
14,27.835051546391753,0.2
15,29.896907216494846,0.2
16,29.896907216494846,0.0
17,31.958762886597935,0.2
18,34.02061855670103,0.2222222222222222
19,35.051546391752574,0.1
20,36.08247422680412,0.125
21,37.11340206185567,0.1111111111111111
22,38.144329896907216,0.1
23,38.144329896907216,0.0
24,38.144329896907216,0.0
25,38.144329896907216,0.0
26,38.144329896907216,0.0
27,38.144329896907216,0.0
28,38.144329896907216,0.0
29,38.144329896907216,0.0
30,38.144329896907216,0.0
31,38.144329896907216,0.0
32,38.144329896907216,0.0
33,39.175257731958766,0.1111111111111111
34,39.175257731958766,0.0
35,39.175257731958766,0.0
36,39.175257731958766,0.0
37,40.20618556701031,0.1111111111111111
38,41.23711340206185,0.125
39,42.2680412371134,0.125
40,43.29896907216495,0.1111111111111111
41,44.329896907216494,0.125
42,45.36082474226804,0.1
43,46.391752577319586,0.1
44,47.42268041237113,0.125
45,48.45360824742268,0.1111111111111111
46,48.45360824742268,0.0
47,48.45360824742268,0.0
48,48.45360824742268,0.0
49,48.45360824742268,0.0
50,48.45360824742268,0.0
51,49.48453608247423,0.1111111111111111
52,50.51546391752577,0.1
53,50.51546391752577,0.0
54,51.546391752577314,0.1
55,52.57731958762887,0.125
56,53.608247422680414,0.125
57,54.63917525773196,0.1
58,55.670103092783506,0.125
59,56.70103092783505,0.125
60,57.73195876288659,0.125
61,58.76288659793815,0.1
62,59.79381443298969,0.1111111111111111
63,60.824742268041234,0.1111111111111111
64,62.88659793814433,0.2222222222222222
65,63.91752577319587,0.1111111111111111
66,65.97938144329896,0.2
67,65.97938144329896,0.0
68,67.0103092783505,0.1
69,67.0103092783505,0.0
70,68.04123711340206,0.1
71,69.0721649484536,0.1111111111111111
72,70.10309278350515,0.1
73,71.1340206185567,0.1
74,71.1340206185567,0.0
75,72.16494845360825,0.1111111111111111
76,73.19587628865979,0.1111111111111111
77,74.22680412371135,0.1
78,75.25773195876289,0.1111111111111111
79,75.25773195876289,0.0
80,75.25773195876289,0.0
81,76.28865979381443,0.1111111111111111
82,77.31958762886599,0.1111111111111111
83,78.35051546391753,0.1
84,79.38144329896907,0.1
85,80.41237113402062,0.125
86,80.41237113402062,0.0
87,80.41237113402062,0.0
88,80.41237113402062,0.0
89,80.41237113402062,0.0
90,80.41237113402062,0.0
91,80.41237113402062,0.0
92,80.41237113402062,0.0
93,80.41237113402062,0.0
94,80.41237113402062,0.0
95,80.41237113402062,0.0
96,80.41237113402062,0.0
97,81.44329896907216,0.1111111111111111
98,82.4742268041237,0.1
99,82.4742268041237,0.0
