turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
137,,54.63917525773196,52.10084033613446,0.0,0.0
138,,54.63917525773196,52.10084033613446,0.0,0.0
139,,54.63917525773196,52.10084033613446,0.0,0.0
140,,54.63917525773196,52.10084033613446,0.0,0.0
141,,54.63917525773196,52.10084033613446,0.0,0.0
142,,54.63917525773196,52.10084033613446,0.0,0.0
143,,54.63917525773196,52.10084033613446,0.0,0.0
144,,54.63917525773196,52.10084033613446,0.0,0.0
145,,54.63917525773196,52.10084033613446,0.0,0.0
146,,54.63917525773196,52.10084033613446,0.0,0.0
147,,54.63917525773196,52.10084033613446,0.0,0.0
148,,54.63917525773196,52.10084033613446,0.0,0.0
149,,54.63917525773196,52.10084033613446,0.0,0.0
