turn,pct_explored
0,1.0309278350515463
1,4.123711340206185
2,7.216494845360824
3,10.309278350515463
4,12.371134020618557
5,13.402061855670103
6,14.432989690721648
7,17.525773195876287
8,19.587628865979383
9,22.68041237113402
10,24.742268041237114
11,26.804123711340207
12,27.835051546391753
13,28.865979381443296
14,29.896907216494846
15,30.927835051546392
16,31.958762886597935
17,32.98969072164948
18,34.02061855670103
19,35.051546391752574
20,36.08247422680412
21,37.11340206185567
22,38.144329896907216
23,38.144329896907216
24,38.144329896907216
25,38.144329896907216
26,38.144329896907216
27,38.144329896907216
28,38.144329896907216
29,39.175257731958766
30,40.20618556701031
31,41.23711340206185
32,42.2680412371134
33,43.29896907216495
34,44.329896907216494
35,45.36082474226804
36,46.391752577319586
37,48.45360824742268
38,48.45360824742268
39,48.45360824742268
40,48.45360824742268
41,48.45360824742268
42,48.45360824742268
43,48.45360824742268
44,48.45360824742268
45,48.45360824742268
46,49.48453608247423
47,50.51546391752577
48,51.546391752577314
49,52.57731958762887
50,53.608247422680414
51,54.63917525773196
52,55.670103092783506
53,56.70103092783505
54,57.73195876288659
55,58.76288659793815
56,59.79381443298969
57,59.79381443298969
58,60.824742268041234
59,60.824742268041234
60,60.824742268041234
61,60.824742268041234
62,61.855670103092784
63,62.88659793814433
64,63.91752577319587
65,64.94845360824742
66,64.94845360824742
67,65.97938144329896
68,67.0103092783505
69,68.04123711340206
70,69.0721649484536
71,69.0721649484536
72,69.0721649484536
73,70.10309278350515
74,71.1340206185567
75,72.16494845360825
76,73.19587628865979
77,74.22680412371135
78,74.22680412371135
79,74.22680412371135
80,74.22680412371135
81,75.25773195876289
82,76.28865979381443
83,77.31958762886599
84,78.35051546391753
85,79.38144329896907
86,80.41237113402062
87,81.44329896907216
88,82.4742268041237
89,83.50515463917526
90,84.5360824742268
91,84.5360824742268
92,84.5360824742268
93,84.5360824742268
94,84.5360824742268
95,85.56701030927834
96,86.5979381443299
97,87.62886597938144
98,87.62886597938144
99,87.62886597938144
