turn,pct_explored
0,1.0309278350515463
1,3.0927835051546393
2,6.185567010309279
3,8.24742268041237
4,10.309278350515463
5,11.34020618556701
6,12.371134020618557
7,13.402061855670103
8,14.432989690721648
9,15.463917525773196
10,16.49484536082474
11,17.525773195876287
12,18.556701030927837
13,19.587628865979383
14,20.618556701030926
15,21.649484536082475
16,22.68041237113402
17,23.711340206185564
18,24.742268041237114
19,24.742268041237114
20,25.773195876288657
21,26.804123711340207
22,27.835051546391753
23,28.865979381443296
24,29.896907216494846
25,30.927835051546392
26,30.927835051546392
27,30.927835051546392
28,30.927835051546392
29,30.927835051546392
30,32.98969072164948
31,34.02061855670103
32,35.051546391752574
33,36.08247422680412
34,37.11340206185567
35,39.175257731958766
36,41.23711340206185
37,43.29896907216495
38,45.36082474226804
39,45.36082474226804
40,46.391752577319586
41,46.391752577319586
42,47.42268041237113
43,48.45360824742268
44,48.45360824742268
45,48.45360824742268
46,48.45360824742268
47,49.48453608247423
48,50.51546391752577
49,51.546391752577314
50,53.608247422680414
51,55.670103092783506
52,56.70103092783505
53,57.73195876288659
54,58.76288659793815
55,59.79381443298969
56,60.824742268041234
57,62.88659793814433
58,63.91752577319587
59,67.0103092783505
60,67.0103092783505
61,67.0103092783505
62,67.0103092783505
63,68.04123711340206
64,69.0721649484536
65,70.10309278350515
66,71.1340206185567
67,71.1340206185567
68,72.16494845360825
69,73.19587628865979
70,74.22680412371135
71,75.25773195876289
72,75.25773195876289
73,75.25773195876289
74,76.28865979381443
75,77.31958762886599
76,78.35051546391753
77,79.38144329896907
78,80.41237113402062
79,80.41237113402062
80,80.41237113402062
81,80.41237113402062
82,80.41237113402062
83,81.44329896907216
84,82.4742268041237
85,83.50515463917526
86,83.50515463917526
87,83.50515463917526
88,83.50515463917526
89,83.50515463917526
90,83.50515463917526
91,83.50515463917526
92,83.50515463917526
93,83.50515463917526
94,84.5360824742268
95,85.56701030927834
96,86.5979381443299
97,86.5979381443299
98,86.5979381443299
99,86.5979381443299
