turn,pct_explored,novelty_score
0,1.0309278350515463,1.0
1,5.154639175257731,1.0
2,8.24742268041237,0.75
3,10.309278350515463,0.4
4,11.34020618556701,0.2
5,13.402061855670103,0.25
6,15.463917525773196,0.3333333333333333
7,16.49484536082474,0.14285714285714285
8,17.525773195876287,0.14285714285714285
9,19.587628865979383,0.25
10,21.649484536082475,0.2857142857142857
11,23.711340206185564,0.2
12,24.742268041237114,0.125
13,26.804123711340207,0.2222222222222222
14,27.835051546391753,0.1111111111111111
15,28.865979381443296,0.1111111111111111
16,29.896907216494846,0.1111111111111111
17,30.927835051546392,0.1111111111111111
18,31.958762886597935,0.125
19,32.98969072164948,0.125
20,34.02061855670103,0.14285714285714285
21,35.051546391752574,0.1
22,36.08247422680412,0.1111111111111111
23,37.11340206185567,0.1111111111111111
24,38.144329896907216,0.1111111111111111
25,38.144329896907216,0.0
26,38.144329896907216,0.0
27,38.144329896907216,0.0
28,38.144329896907216,0.0
29,40.20618556701031,0.2
30,41.23711340206185,0.1
31,42.2680412371134,0.1111111111111111
32,43.29896907216495,0.125
33,44.329896907216494,0.125
34,45.36082474226804,0.125
35,46.391752577319586,0.1111111111111111
36,47.42268041237113,0.1111111111111111
37,48.45360824742268,0.1111111111111111
38,48.45360824742268,0.0
39,48.45360824742268,0.0
40,48.45360824742268,0.0
41,48.45360824742268,0.0
42,48.45360824742268,0.0
43,48.45360824742268,0.0
44,48.45360824742268,0.0
45,48.45360824742268,0.0
46,49.48453608247423,0.14285714285714285
47,50.51546391752577,0.1
48,51.546391752577314,0.1111111111111111
49,52.57731958762887,0.1111111111111111
50,53.608247422680414,0.1111111111111111
51,54.63917525773196,0.1111111111111111
52,55.670103092783506,0.1111111111111111
53,56.70103092783505,0.1
54,57.73195876288659,0.1111111111111111
55,58.76288659793815,0.1
56,59.79381443298969,0.1111111111111111
57,59.79381443298969,0.0
58,60.824742268041234,0.125
59,60.824742268041234,0.0
60,60.824742268041234,0.0
61,60.824742268041234,0.0
62,61.855670103092784,0.1111111111111111
63,62.88659793814433,0.1111111111111111
64,63.91752577319587,0.125
65,64.94845360824742,0.1
66,64.94845360824742,0.0
67,65.97938144329896,0.1111111111111111
68,67.0103092783505,0.1
69,68.04123711340206,0.1
70,69.0721649484536,0.1111111111111111
71,69.0721649484536,0.0
72,69.0721649484536,0.0
73,70.10309278350515,0.1111111111111111
74,71.1340206185567,0.1
75,72.16494845360825,0.1
76,73.19587628865979,0.125
77,74.22680412371135,0.1
78,74.22680412371135,0.0
79,74.22680412371135,0.0
80,74.22680412371135,0.0
81,74.22680412371135,0.0
82,74.22680412371135,0.0
83,74.22680412371135,0.0
84,74.22680412371135,0.0
85,74.22680412371135,0.0
86,74.22680412371135,0.0
87,74.22680412371135,0.0
88,74.22680412371135,0.0
89,75.25773195876289,0.1111111111111111
90,76.28865979381443,0.1111111111111111
91,76.28865979381443,0.0
92,76.28865979381443,0.0
93,76.28865979381443,0.0
94,76.28865979381443,0.0
95,76.28865979381443,0.0
96,76.28865979381443,0.0
97,76.28865979381443,0.0
98,76.28865979381443,0.0
99,76.28865979381443,0.0
