turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,,1.0309278350515463,0.8403361344537815,1.0,1.0
1,,4.123711340206185,2.5210084033613445,1.0,0.6666666666666666
2,,7.216494845360824,5.042016806722689,0.75,0.6
3,,9.278350515463918,7.563025210084033,0.5,0.5
4,,12.371134020618557,10.084033613445378,0.5,0.375
5,,18.556701030927837,15.126050420168067,0.6666666666666666,0.6
6,,23.711340206185564,19.327731092436977,0.5,0.5
7,,26.804123711340207,22.689075630252102,0.3333333333333333,0.4
8,,29.896907216494846,26.05042016806723,0.3,0.4
9,,31.958762886597935,29.411764705882355,0.2,0.4444444444444444
10,,35.051546391752574,31.932773109243694,0.3,0.3
11,,37.11340206185567,34.45378151260504,0.2,0.3
12,,39.175257731958766,36.134453781512605,0.2,0.2
13,,40.20618556701031,37.81512605042017,0.1111111111111111,0.2
14,,42.2680412371134,39.49579831932773,0.2,0.2
15,,42.2680412371134,40.33613445378151,0.0,0.1
16,,43.29896907216495,41.17647058823529,0.1,0.1
17,,44.329896907216494,42.016806722689076,0.1,0.1
18,,44.329896907216494,42.016806722689076,0.0,0.0
19,,45.36082474226804,42.857142857142854,0.125,0.1
20,,46.391752577319586,43.69747899159664,0.1111111111111111,0.1
21,,47.42268041237113,45.378151260504204,0.1,0.2
22,,48.45360824742268,47.05882352941176,0.1,0.2
23,,49.48453608247423,47.89915966386555,0.125,0.1
24,,51.546391752577314,49.57983193277311,0.2,0.2
25,,53.608247422680414,51.26050420168067,0.2,0.2
26,,55.670103092783506,52.94117647058824,0.2222222222222222,0.2
27,,57.73195876288659,54.621848739495796,0.25,0.2
28,,59.79381443298969,56.30252100840336,0.2222222222222222,0.2
29,,60.824742268041234,57.14285714285714,0.1,0.1
30,,62.88659793814433,58.82352941176471,0.2222222222222222,0.2
31,,64.94845360824742,60.50420168067227,0.2,0.2
32,,65.97938144329896,61.34453781512605,0.1,0.1
33,,67.0103092783505,62.18487394957983,0.1111111111111111,0.1
34,,67.0103092783505,63.02521008403361,0.0,0.1
35,,68.04123711340206,63.86554621848739,0.1111111111111111,0.1
36,,68.04123711340206,64.70588235294117,0.0,0.1
37,,68.04123711340206,65.54621848739495,0.0,0.1
38,,68.04123711340206,65.54621848739495,0.0,0.0
39,,69.0721649484536,66.38655462184873,0.1,0.1
40,,70.10309278350515,67.22689075630252,0.125,0.1
41,,71.1340206185567,68.0672268907563,0.1111111111111111,0.1
42,,72.16494845360825,68.90756302521008,0.1,0.1
43,,72.16494845360825,68.90756302521008,0.0,0.0
44,,73.19587628865979,69.74789915966386,0.1111111111111111,0.1
45,,75.25773195876289,71.42857142857143,0.2222222222222222,0.2
46,,77.31958762886599,73.10924369747899,0.2222222222222222,0.2
47,,78.35051546391753,73.94957983193278,0.1,0.1
48,,78.35051546391753,73.94957983193278,0.0,0.0
