turn,pct_explored,novelty_score
0,1.0309278350515463,1.0
1,3.0927835051546393,1.0
2,5.154639175257731,0.6666666666666666
3,7.216494845360824,0.5
4,9.278350515463918,0.4
5,11.34020618556701,0.25
6,12.371134020618557,0.14285714285714285
7,15.463917525773196,0.375
8,18.556701030927837,0.3333333333333333
9,21.649484536082475,0.3
10,24.742268041237114,0.3
11,26.804123711340207,0.2222222222222222
12,26.804123711340207,0.0
13,26.804123711340207,0.0
14,26.804123711340207,0.0
15,27.835051546391753,0.1
16,28.865979381443296,0.14285714285714285
17,29.896907216494846,0.1
18,30.927835051546392,0.1111111111111111
19,30.927835051546392,0.0
20,31.958762886597935,0.1
21,32.98969072164948,0.1111111111111111
22,34.02061855670103,0.14285714285714285
23,35.051546391752574,0.1111111111111111
24,36.08247422680412,0.125
25,38.144329896907216,0.2
26,40.20618556701031,0.2222222222222222
27,42.2680412371134,0.2
28,43.29896907216495,0.125
29,44.329896907216494,0.1
30,44.329896907216494,0.0
31,44.329896907216494,0.0
32,46.391752577319586,0.2
33,48.45360824742268,0.2
34,49.48453608247423,0.1111111111111111
35,50.51546391752577,0.1
36,50.51546391752577,0.0
37,51.546391752577314,0.1111111111111111
38,51.546391752577314,0.0
39,51.546391752577314,0.0
40,52.57731958762887,0.1
41,53.608247422680414,0.1
42,53.608247422680414,0.0
43,53.608247422680414,0.0
44,54.63917525773196,0.1111111111111111
45,55.670103092783506,0.125
46,56.70103092783505,0.1111111111111111
47,58.76288659793815,0.2
48,61.855670103092784,0.3333333333333333
49,63.91752577319587,0.25
50,64.94845360824742,0.1111111111111111
51,64.94845360824742,0.0
52,65.97938144329896,0.1
53,67.0103092783505,0.1
54,69.0721649484536,0.2222222222222222
55,71.1340206185567,0.2
56,72.16494845360825,0.1
57,72.16494845360825,0.0
58,72.16494845360825,0.0
59,73.19587628865979,0.1
60,74.22680412371135,0.1
61,75.25773195876289,0.1
62,75.25773195876289,0.0
63,75.25773195876289,0.0
64,76.28865979381443,0.1
65,76.28865979381443,0.0
66,76.28865979381443,0.0
67,76.28865979381443,0.0
68,76.28865979381443,0.0
69,76.28865979381443,0.0
70,76.28865979381443,0.0
71,76.28865979381443,0.0
72,76.28865979381443,0.0
73,76.28865979381443,0.0
74,76.28865979381443,0.0
75,76.28865979381443,0.0
76,76.28865979381443,0.0
77,76.28865979381443,0.0
78,76.28865979381443,0.0
79,76.28865979381443,0.0
80,77.31958762886599,0.1
81,78.35051546391753,0.1111111111111111
82,79.38144329896907,0.1
83,80.41237113402062,0.1
84,81.44329896907216,0.1
85,82.4742268041237,0.14285714285714285
86,83.50515463917526,0.1111111111111111
87,84.5360824742268,0.1
88,84.5360824742268,0.0
89,85.56701030927834,0.125
90,85.56701030927834,0.0
91,85.56701030927834,0.0
92,85.56701030927834,0.0
93,86.5979381443299,0.1
94,87.62886597938144,0.1
95,87.62886597938144,0.0
96,88.65979381443299,0.1
97,89.69072164948454,0.1
98,90.72164948453609,0.1
99,91.75257731958763,0.125
