turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,,1.0309278350515463,0.8403361344537815,1.0,1.0
1,,4.123711340206185,2.5210084033613445,1.0,0.6666666666666666
2,,7.216494845360824,5.042016806722689,0.75,0.6
3,,11.34020618556701,8.403361344537815,0.6666666666666666,0.5714285714285714
4,,16.49484536082474,12.605042016806722,0.625,0.5
5,,18.556701030927837,15.126050420168067,0.2222222222222222,0.3333333333333333
6,,22.68041237113402,18.487394957983195,0.4,0.4
7,,27.835051546391753,22.689075630252102,0.5,0.5555555555555556
8,,29.896907216494846,25.210084033613445,0.2,0.3333333333333333
9,,32.98969072164948,27.73109243697479,0.3,0.375
10,,35.051546391752574,30.252100840336134,0.2222222222222222,0.3333333333333333
11,,37.11340206185567,31.932773109243694,0.2222222222222222,0.2
12,,38.144329896907216,32.773109243697476,0.1111111111111111,0.1
13,,38.144329896907216,33.61344537815126,0.0,0.1
14,,39.175257731958766,34.45378151260504,0.125,0.1
15,,41.23711340206185,36.134453781512605,0.2222222222222222,0.2
16,,43.29896907216495,38.655462184873954,0.2,0.3
17,,45.36082474226804,40.33613445378151,0.2222222222222222,0.2
18,,46.391752577319586,42.857142857142854,0.1111111111111111,0.3333333333333333
19,,48.45360824742268,44.537815126050425,0.2222222222222222,0.2
20,,50.51546391752577,46.21848739495798,0.2,0.2
21,,51.546391752577314,47.05882352941176,0.1111111111111111,0.1
22,,52.57731958762887,47.89915966386555,0.1,0.1
23,,54.63917525773196,49.57983193277311,0.2222222222222222,0.2
24,,56.70103092783505,52.10084033613446,0.2222222222222222,0.3
25,,58.76288659793815,53.78151260504202,0.2,0.2
26,,61.855670103092784,56.30252100840336,0.3,0.3
27,,63.91752577319587,58.82352941176471,0.2,0.3333333333333333
28,,67.0103092783505,61.34453781512605,0.3,0.3
29,,69.0721649484536,63.86554621848739,0.2222222222222222,0.3
30,,71.1340206185567,66.38655462184873,0.2,0.3
31,,73.19587628865979,68.0672268907563,0.2,0.2
32,,74.22680412371135,69.74789915966386,0.1,0.2222222222222222
33,,75.25773195876289,71.42857142857143,0.1,0.2
34,,75.25773195876289,71.42857142857143,0.0,0.0
35,,76.28865979381443,72.26890756302521,0.1,0.1
36,,76.28865979381443,73.10924369747899,0.0,0.1111111111111111
37,,76.28865979381443,73.10924369747899,0.0,0.0
38,,76.28865979381443,73.10924369747899,0.0,0.0
39,,78.35051546391753,74.78991596638656,0.2,0.2
40,,79.38144329896907,76.47058823529412,0.1,0.2
41,,79.38144329896907,77.31092436974791,0.0,0.1
42,,80.41237113402062,78.15126050420169,0.1,0.1111111111111111
43,,81.44329896907216,79.83193277310924,0.1,0.2
44,,82.4742268041237,80.67226890756302,0.1,0.1
45,,83.50515463917526,81.5126050420168,0.1,0.125
46,,83.50515463917526,81.5126050420168,0.0,0.0
