turn,pct_explored
0,1.0309278350515463
1,5.154639175257731
2,9.278350515463918
3,12.371134020618557
4,15.463917525773196
5,19.587628865979383
6,20.618556701030926
7,20.618556701030926
8,20.618556701030926
9,21.649484536082475
10,24.742268041237114
11,27.835051546391753
12,29.896907216494846
13,30.927835051546392
14,31.958762886597935
15,32.98969072164948
16,34.02061855670103
17,35.051546391752574
18,36.08247422680412
19,37.11340206185567
20,38.144329896907216
21,39.175257731958766
22,41.23711340206185
23,42.2680412371134
24,42.2680412371134
25,43.29896907216495
26,43.29896907216495
27,43.29896907216495
28,43.29896907216495
29,44.329896907216494
30,45.36082474226804
31,47.42268041237113
32,49.48453608247423
33,50.51546391752577
34,52.57731958762887
35,54.63917525773196
36,56.70103092783505
37,58.76288659793815
38,59.79381443298969
39,59.79381443298969
40,61.855670103092784
41,62.88659793814433
42,63.91752577319587
43,64.94845360824742
44,67.0103092783505
45,68.04123711340206
46,68.04123711340206
47,69.0721649484536
48,70.10309278350515
49,71.1340206185567
50,72.16494845360825
51,72.16494845360825
52,73.19587628865979
53,74.22680412371135
54,75.25773195876289
55,76.28865979381443
56,78.35051546391753
57,79.38144329896907
58,80.41237113402062
59,82.4742268041237
60,83.50515463917526
61,84.5360824742268
62,85.56701030927834
63,86.5979381443299
64,87.62886597938144
65,88.65979381443299
66,89.69072164948454
67,89.69072164948454
68,89.69072164948454
69,89.69072164948454
70,89.69072164948454
71,89.69072164948454
72,89.69072164948454
73,89.69072164948454
74,89.69072164948454
75,89.69072164948454
76,89.69072164948454
77,89.69072164948454
78,89.69072164948454
79,90.72164948453609
80,91.75257731958763
81,91.75257731958763
82,91.75257731958763
83,91.75257731958763
84,91.75257731958763
85,91.75257731958763
86,91.75257731958763
87,91.75257731958763
88,91.75257731958763
89,91.75257731958763
90,91.75257731958763
91,91.75257731958763
92,91.75257731958763
93,91.75257731958763
94,91.75257731958763
95,91.75257731958763
96,91.75257731958763
97,91.75257731958763
98,91.75257731958763
99,91.75257731958763
