turn,pct_explored
0,1.0309278350515463
1,4.123711340206185
2,7.216494845360824
3,9.278350515463918
4,10.309278350515463
5,11.34020618556701
6,13.402061855670103
7,15.463917525773196
8,18.556701030927837
9,21.649484536082475
10,24.742268041237114
11,26.804123711340207
12,28.865979381443296
13,30.927835051546392
14,32.98969072164948
15,34.02061855670103
16,36.08247422680412
17,36.08247422680412
18,37.11340206185567
19,38.144329896907216
20,38.144329896907216
21,38.144329896907216
22,38.144329896907216
23,38.144329896907216
24,38.144329896907216
25,39.175257731958766
26,40.20618556701031
27,41.23711340206185
28,41.23711340206185
29,42.2680412371134
30,42.2680412371134
31,42.2680412371134
32,42.2680412371134
33,43.29896907216495
34,44.329896907216494
35,45.36082474226804
36,45.36082474226804
37,45.36082474226804
38,45.36082474226804
39,45.36082474226804
40,45.36082474226804
41,45.36082474226804
42,45.36082474226804
43,45.36082474226804
44,45.36082474226804
45,46.391752577319586
46,47.42268041237113
47,48.45360824742268
48,49.48453608247423
49,50.51546391752577
50,51.546391752577314
51,52.57731958762887
52,53.608247422680414
53,54.63917525773196
54,55.670103092783506
55,56.70103092783505
56,57.73195876288659
57,59.79381443298969
58,60.824742268041234
59,60.824742268041234
60,61.855670103092784
61,63.91752577319587
62,65.97938144329896
63,68.04123711340206
64,70.10309278350515
65,70.10309278350515
66,72.16494845360825
67,74.22680412371135
68,75.25773195876289
69,76.28865979381443
70,76.28865979381443
71,76.28865979381443
72,77.31958762886599
73,78.35051546391753
74,79.38144329896907
75,80.41237113402062
76,81.44329896907216
77,81.44329896907216
78,81.44329896907216
79,81.44329896907216
80,81.44329896907216
81,81.44329896907216
82,81.44329896907216
83,81.44329896907216
84,81.44329896907216
85,81.44329896907216
86,81.44329896907216
87,81.44329896907216
88,82.4742268041237
89,83.50515463917526
90,83.50515463917526
91,83.50515463917526
92,83.50515463917526
93,83.50515463917526
94,83.50515463917526
95,83.50515463917526
96,83.50515463917526
97,83.50515463917526
98,83.50515463917526
99,84.5360824742268
