turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,,1.0309278350515463,0.8403361344537815,1.0,1.0
1,,3.0927835051546393,1.680672268907563,1.0,0.5
2,,6.185567010309279,4.201680672268908,0.75,0.6
3,,8.24742268041237,6.722689075630252,0.5,0.42857142857142855
4,,10.309278350515463,9.243697478991598,0.4,0.3333333333333333
5,,11.34020618556701,10.084033613445378,0.2,0.1
6,,12.371134020618557,10.92436974789916,0.14285714285714285,0.1
7,,13.402061855670103,11.76470588235294,0.2,0.1
8,,14.432989690721648,12.605042016806722,0.125,0.1
9,,15.463917525773196,13.445378151260504,0.14285714285714285,0.1
10,,16.49484536082474,14.285714285714285,0.14285714285714285,0.1
11,,17.525773195876287,15.126050420168067,0.14285714285714285,0.1
12,,18.556701030927837,15.966386554621847,0.1,0.1
13,,19.587628865979383,16.80672268907563,0.14285714285714285,0.1
14,,20.618556701030926,17.647058823529413,0.14285714285714285,0.1
15,,21.649484536082475,18.487394957983195,0.125,0.1
16,,22.68041237113402,19.327731092436977,0.1111111111111111,0.1
17,,23.711340206185564,20.168067226890756,0.1111111111111111,0.1
18,,24.742268041237114,21.008403361344538,0.1111111111111111,0.1
19,,24.742268041237114,21.008403361344538,0.0,0.0
20,,25.773195876288657,21.84873949579832,0.1111111111111111,0.1
21,,26.804123711340207,22.689075630252102,0.1111111111111111,0.1
22,,27.835051546391753,23.52941176470588,0.1,0.1
23,,28.865979381443296,24.369747899159663,0.1111111111111111,0.1
24,,29.896907216494846,25.210084033613445,0.1,0.1
25,,30.927835051546392,26.05042016806723,0.1111111111111111,0.1
26,,30.927835051546392,26.89075630252101,0.0,0.1
27,,30.927835051546392,26.89075630252101,0.0,0.0
28,,30.927835051546392,27.73109243697479,0.0,0.1
29,,30.927835051546392,27.73109243697479,0.0,0.0
30,,32.98969072164948,29.411764705882355,0.2,0.2
31,,34.02061855670103,31.092436974789916,0.1,0.2
32,,35.051546391752574,31.932773109243694,0.1111111111111111,0.1
33,,36.08247422680412,32.773109243697476,0.125,0.1
34,,37.11340206185567,33.61344537815126,0.125,0.1
35,,39.175257731958766,35.294117647058826,0.2222222222222222,0.2
36,,41.23711340206185,36.97478991596639,0.2222222222222222,0.2
37,,43.29896907216495,38.655462184873954,0.2222222222222222,0.2
38,,45.36082474226804,40.33613445378151,0.2222222222222222,0.2
39,,45.36082474226804,41.17647058823529,0.0,0.1
40,,46.391752577319586,42.016806722689076,0.1111111111111111,0.1
41,,46.391752577319586,42.016806722689076,0.0,0.0
42,,47.42268041237113,42.857142857142854,0.1,0.1
43,,48.45360824742268,44.537815126050425,0.125,0.2
44,,48.45360824742268,44.537815126050425,0.0,0.0
45,,48.45360824742268,45.378151260504204,0.0,0.1111111111111111
46,,48.45360824742268,46.21848739495798,0.0,0.1
47,,49.48453608247423,47.05882352941176,0.1111111111111111,0.1
48,,50.51546391752577,47.89915966386555,0.1111111111111111,0.1
49,,51.546391752577314,48.739495798319325,0.1,0.1
50,,53.608247422680414,50.42016806722689,0.2222222222222222,0.2
51,,55.670103092783506,52.10084033613446,0.2,0.2
52,,56.70103092783505,52.94117647058824,0.1111111111111111,0.1
53,,57.73195876288659,53.78151260504202,0.1,0.1
54,,58.76288659793815,54.621848739495796,0.1111111111111111,0.1
55,,59.79381443298969,55.46218487394958,0.1,0.1111111111111111
56,,60.824742268041234,56.30252100840336,0.1111111111111111,0.1
57,,62.88659793814433,57.98319327731093,0.2222222222222222,0.2
58,,63.91752577319587,59.66386554621849,0.125,0.2
59,,67.0103092783505,62.18487394957983,0.3,0.3
60,,67.0103092783505,63.86554621848739,0.0,0.2
61,,67.0103092783505,63.86554621848739,0.0,0.0
62,,67.0103092783505,64.70588235294117,0.0,0.1
63,,68.04123711340206,65.54621848739495,0.1,0.1111111111111111
64,,69.0721649484536,66.38655462184873,0.1,0.1
65,,70.10309278350515,67.22689075630252,0.1111111111111111,0.1
66,,71.1340206185567,68.0672268907563,0.1,0.1
67,,71.1340206185567,68.0672268907563,0.0,0.0
68,,72.16494845360825,68.90756302521008,0.1,0.1
69,,73.19587628865979,69.74789915966386,0.1,0.1
70,,74.22680412371135,70.58823529411765,0.1111111111111111,0.1
71,,75.25773195876289,71.42857142857143,0.1,0.1111111111111111
72,,75.25773195876289,71.42857142857143,0.0,0.0
73,,75.25773195876289,71.42857142857143,0.0,0.0
74,,76.28865979381443,72.26890756302521,0.1,0.1
75,,77.31958762886599,73.10924369747899,0.1,0.1
76,,78.35051546391753,73.94957983193278,0.1,0.1
77,,79.38144329896907,74.78991596638656,0.1,0.1
78,,80.41237113402062,75.63025210084034,0.1,0.1
79,,80.41237113402062,76.47058823529412,0.0,0.1
80,,80.41237113402062,76.47058823529412,0.0,0.0
81,,80.41237113402062,77.31092436974791,0.0,0.1
82,,80.41237113402062,78.15126050420169,0.0,0.1
83,,81.44329896907216,78.99159663865547,0.1,0.1111111111111111
84,,82.4742268041237,79.83193277310924,0.1,0.1
85,,83.50515463917526,80.67226890756302,0.1,0.1
86,,83.50515463917526,80.67226890756302,0.0,0.0
87,,83.50515463917526,80.67226890756302,0.0,0.0
88,,83.50515463917526,80.67226890756302,0.0,0.0
89,,83.50515463917526,80.67226890756302,0.0,0.0
90,,83.50515463917526,80.67226890756302,0.0,0.0
91,,83.50515463917526,80.67226890756302,0.0,0.0
92,,83.50515463917526,80.67226890756302,0.0,0.0
93,,83.50515463917526,80.67226890756302,0.0,0.0
94,,84.5360824742268,81.5126050420168,0.1,0.1111111111111111
95,,85.56701030927834,82.35294117647058,0.1,0.125
96,,86.5979381443299,83.19327731092437,0.1,0.1
97,,86.5979381443299,83.19327731092437,0.0,0.0
98,,86.5979381443299,83.19327731092437,0.0,0.0
99,,86.5979381443299,84.03361344537815,0.0,0.1
